dteday,hr,weathersit,hum,windspeed,temp,atemp,cnt
2011-07-28,15,clear,0.5,12.998,32.42,38.001200000000004,146
2011-07-28,16,clear,0.47,11.0014,32.42,36.998,256
2011-07-28,17,clear,0.53,12.998,31.479999999999997,36.998,468
2011-07-28,18,clear,0.56,15.001299999999999,31.479999999999997,38.001200000000004,483
2011-07-28,19,clear,0.59,12.998,30.54,36.998,322
2011-07-28,20,clear,0.63,12.998,29.6,36.001400000000004,270
2011-07-28,21,clear,0.66,19.0012,28.660000000000004,34.0016,196
2011-07-28,22,clear,0.7,16.997899999999998,27.72,32.001799999999996,174
2011-07-28,23,clear,0.75,12.998,27.72,32.9984,123
2011-07-29,0,clear,0.79,11.0014,26.78,30.998599999999996,57
2011-07-29,1,clear,0.79,8.9981,26.78,30.998599999999996,34
2011-07-29,2,clear,0.79,0.0,26.78,30.998599999999996,13
2011-07-29,3,clear,0.79,0.0,26.78,30.998599999999996,11
2011-07-29,4,clear,0.84,8.9981,25.839999999999996,30.998599999999996,6
2011-07-29,5,clear,0.84,0.0,25.839999999999996,30.998599999999996,27
2011-07-29,6,cloudy,0.84,0.0,25.839999999999996,30.998599999999996,90
2011-07-29,7,cloudy,0.79,6.0032,26.78,30.998599999999996,254
2011-07-29,8,cloudy,0.77,0.0,27.72,34.998200000000004,384
2011-07-29,9,clear,0.47,16.997899999999998,32.42,36.998,179
2011-07-29,10,clear,0.42,19.0012,34.300000000000004,40.001000000000005,106
2011-07-29,11,clear,0.4,19.999499999999998,35.24,42.0008,161
2011-07-29,12,clear,0.31,19.0012,37.12,40.997600000000006,135
2011-07-29,13,clear,0.31,0.0,36.18,38.997800000000005,156
2011-07-29,14,clear,0.3,15.001299999999999,37.12,40.997600000000006,148
2011-07-29,15,clear,0.3,16.997899999999998,37.12,40.997600000000006,169
2011-07-29,16,clear,0.3,26.0027,37.12,40.997600000000006,233
2011-07-29,17,clear,0.3,19.999499999999998,37.12,40.997600000000006,421
2011-07-29,18,clear,0.37,22.0028,35.24,40.997600000000006,362
2011-07-29,19,clear,0.42,15.001299999999999,34.300000000000004,40.001000000000005,241
2011-07-29,20,clear,0.41,22.0028,32.42,36.001400000000004,206
2011-07-29,21,clear,0.46,11.0014,30.54,34.0016,163
2011-07-29,22,clear,0.49,15.001299999999999,29.6,32.9984,174
2011-07-29,23,clear,0.52,7.0015,28.660000000000004,30.998599999999996,116
2011-07-30,0,clear,0.55,12.998,27.72,30.002000000000002,133
2011-07-30,1,clear,0.55,6.0032,27.72,30.002000000000002,90
2011-07-30,2,clear,0.55,7.0015,27.72,30.002000000000002,42
2011-07-30,3,clear,0.62,11.0014,26.78,28.998799999999996,43
2011-07-30,4,clear,0.66,11.0014,25.839999999999996,28.998799999999996,10
2011-07-30,5,clear,0.7,19.0012,25.839999999999996,28.998799999999996,13
2011-07-30,6,clear,0.7,19.999499999999998,25.839999999999996,28.998799999999996,24
2011-07-30,7,clear,0.66,12.998,27.72,32.001799999999996,42
2011-07-30,8,clear,0.59,15.001299999999999,28.660000000000004,32.9984,114
2011-07-30,9,clear,0.46,19.999499999999998,30.54,34.0016,174
2011-07-30,10,clear,0.41,19.999499999999998,30.54,32.9984,261
2011-07-30,11,clear,0.36,12.998,31.479999999999997,32.9984,317
2011-07-30,12,clear,0.32,11.0014,31.479999999999997,32.001799999999996,341
2011-07-30,13,clear,0.29,0.0,33.36,34.0016,308
2011-07-30,14,clear,0.29,0.0,34.300000000000004,36.001400000000004,305
2011-07-30,15,clear,0.31,8.9981,34.300000000000004,36.998,302
2011-07-30,16,clear,0.27,15.001299999999999,34.300000000000004,36.001400000000004,302
2011-07-30,17,clear,0.29,7.0015,34.300000000000004,36.001400000000004,302
2011-07-30,18,clear,0.28,12.998,33.36,34.0016,299
2011-07-30,19,clear,0.33,15.001299999999999,26.78,26.998999999999995,256
2011-07-30,20,clear,0.43,8.9981,30.54,32.9984,206
2011-07-30,21,clear,0.49,11.0014,29.6,32.9984,205
2011-07-30,22,clear,0.52,7.0015,28.660000000000004,30.998599999999996,209
2011-07-30,23,clear,0.55,6.0032,27.72,30.002000000000002,177
2011-07-31,0,clear,0.55,6.0032,27.72,30.002000000000002,113
2011-07-31,1,clear,0.62,6.0032,26.78,28.998799999999996,79
2011-07-31,2,clear,0.66,6.0032,26.78,30.002000000000002,67
2011-07-31,3,clear,0.66,0.0,26.78,30.002000000000002,50
2011-07-31,4,clear,0.7,0.0,25.839999999999996,28.998799999999996,13
2011-07-31,5,clear,0.69,0.0,25.839999999999996,28.998799999999996,8
2011-07-31,6,clear,0.7,0.0,26.78,30.002000000000002,13
2011-07-31,7,clear,0.58,8.9981,26.78,28.998799999999996,45
2011-07-31,8,clear,0.55,15.001299999999999,27.72,30.002000000000002,142
2011-07-31,9,clear,0.49,0.0,29.6,32.9984,183
2011-07-31,10,clear,0.36,11.0014,31.479999999999997,32.9984,254
2011-07-31,11,clear,0.28,11.0014,32.42,32.9984,275
2011-07-31,12,clear,0.25,12.998,34.300000000000004,34.998200000000004,338
2011-07-31,13,clear,0.24,8.9981,34.300000000000004,34.998200000000004,294
2011-07-31,14,clear,0.24,11.0014,34.300000000000004,34.998200000000004,326
2011-07-31,15,clear,0.18,19.999499999999998,35.24,34.998200000000004,293
2011-07-31,16,clear,0.17,19.0012,35.24,34.998200000000004,306
2011-07-31,17,clear,0.16,11.0014,35.24,34.998200000000004,320
2011-07-31,18,clear,0.41,19.0012,32.42,36.001400000000004,304
2011-07-31,19,clear,0.55,22.0028,29.6,34.0016,274
2011-07-31,20,clear,0.55,22.0028,29.6,34.0016,275
2011-07-31,21,clear,0.59,19.999499999999998,28.660000000000004,32.9984,164
2011-07-31,22,clear,0.7,19.999499999999998,26.78,30.002000000000002,96
2011-07-31,23,clear,0.66,15.001299999999999,26.78,30.002000000000002,70
2011-08-01,0,clear,0.7,15.001299999999999,25.839999999999996,28.998799999999996,29
2011-08-01,1,clear,0.74,12.998,25.839999999999996,30.002000000000002,17
2011-08-01,2,clear,0.74,7.0015,24.9,28.002199999999995,11
2011-08-01,3,clear,0.79,11.0014,24.9,28.002199999999995,4
2011-08-01,4,clear,0.83,8.9981,23.020000000000003,24.0026,4
2011-08-01,5,clear,0.83,7.0015,23.020000000000003,24.0026,26
2011-08-01,6,clear,0.83,6.0032,23.020000000000003,24.0026,100
2011-08-01,7,clear,0.62,0.0,26.78,28.998799999999996,282
2011-08-01,8,clear,0.43,12.998,29.6,32.001799999999996,382
2011-08-01,9,clear,0.41,0.0,30.54,32.9984,166
2011-08-01,10,clear,0.36,11.0014,32.42,34.0016,97
2011-08-01,11,clear,0.32,11.0014,33.36,34.998200000000004,119
2011-08-01,12,clear,0.33,16.997899999999998,34.300000000000004,36.998,168
2011-08-01,13,clear,0.31,19.999499999999998,34.300000000000004,36.998,150
2011-08-01,14,clear,0.29,12.998,35.24,38.001200000000004,123
2011-08-01,15,clear,0.27,0.0,34.300000000000004,36.001400000000004,129
2011-08-01,16,clear,0.27,0.0,34.300000000000004,36.001400000000004,231
2011-08-01,17,clear,0.45,19.999499999999998,27.72,28.998799999999996,514
2011-08-01,18,clear,0.43,12.998,28.660000000000004,30.002000000000002,543
2011-08-01,19,clear,0.51,15.001299999999999,26.78,28.002199999999995,413
2011-08-01,20,clear,0.62,15.001299999999999,25.839999999999996,28.998799999999996,305
2011-08-01,21,clear,0.7,16.997899999999998,24.9,26.998999999999995,220
2011-08-01,22,clear,0.7,6.0032,24.9,26.998999999999995,137
2011-08-01,23,clear,0.74,12.998,23.96,26.002399999999994,96
2011-08-02,0,clear,0.74,0.0,23.020000000000003,24.999200000000002,29
2011-08-02,1,clear,0.74,7.0015,23.020000000000003,24.999200000000002,12
2011-08-02,2,clear,0.69,0.0,23.96,26.002399999999994,8
2011-08-02,3,clear,0.74,12.998,23.020000000000003,24.999200000000002,5
2011-08-02,4,clear,0.74,7.0015,23.020000000000003,24.999200000000002,10
2011-08-02,5,clear,0.74,8.9981,23.020000000000003,24.999200000000002,21
2011-08-02,6,clear,0.69,7.0015,23.96,26.002399999999994,117
2011-08-02,7,clear,0.61,19.0012,25.839999999999996,28.002199999999995,335
2011-08-02,8,clear,0.58,19.0012,26.78,28.998799999999996,435
2011-08-02,9,clear,0.46,19.999499999999998,28.660000000000004,30.002000000000002,213
2011-08-02,10,clear,0.36,19.999499999999998,30.54,32.001799999999996,140
2011-08-02,11,clear,0.32,27.999299999999998,31.479999999999997,32.001799999999996,128
2011-08-02,12,clear,0.3,19.0012,32.42,32.9984,157
2011-08-02,13,clear,0.3,15.001299999999999,32.42,32.9984,203
2011-08-02,14,clear,0.25,19.0012,34.300000000000004,34.998200000000004,159
2011-08-02,15,clear,0.25,19.0012,34.300000000000004,34.998200000000004,168
2011-08-02,16,clear,0.25,19.0012,34.300000000000004,34.998200000000004,274
2011-08-02,17,cloudy,0.27,8.9981,34.300000000000004,36.001400000000004,556
2011-08-02,18,cloudy,0.34,12.998,32.42,34.0016,556
2011-08-02,19,cloudy,0.36,15.001299999999999,32.42,34.0016,454
2011-08-02,20,cloudy,0.46,16.997899999999998,30.54,34.0016,288
2011-08-02,21,clear,0.52,15.001299999999999,29.6,32.9984,254
2011-08-02,22,cloudy,0.59,11.0014,28.660000000000004,32.9984,191
2011-08-02,23,cloudy,0.49,11.0014,29.6,32.9984,132
2011-08-03,0,cloudy,0.49,11.0014,29.6,32.9984,43
2011-08-03,1,cloudy,0.52,11.0014,28.660000000000004,30.998599999999996,16
2011-08-03,2,cloudy,0.49,11.0014,28.660000000000004,30.998599999999996,11
2011-08-03,3,cloudy,0.55,6.0032,27.72,30.002000000000002,4
2011-08-03,4,cloudy,0.52,11.0014,27.72,30.002000000000002,7
2011-08-03,5,cloudy,0.55,6.0032,27.72,30.002000000000002,24
2011-08-03,6,snowy,0.66,32.9975,25.839999999999996,28.998799999999996,110
2011-08-03,7,cloudy,0.51,15.001299999999999,26.78,28.002199999999995,271
2011-08-03,8,cloudy,0.51,11.0014,26.78,28.002199999999995,437
2011-08-03,9,cloudy,0.55,12.998,26.78,28.998799999999996,195
2011-08-03,10,snowy,0.58,6.0032,26.78,28.998799999999996,68
2011-08-03,11,cloudy,0.58,7.0015,26.78,28.998799999999996,122
2011-08-03,12,snowy,0.55,8.9981,27.72,30.002000000000002,161
2011-08-03,13,cloudy,0.58,15.001299999999999,27.72,30.998599999999996,144
2011-08-03,14,cloudy,0.58,15.001299999999999,27.72,30.998599999999996,147
2011-08-03,15,cloudy,0.79,8.9981,24.9,28.002199999999995,118
2011-08-03,16,snowy,0.79,0.0,23.96,26.002399999999994,150
2011-08-03,17,cloudy,0.79,0.0,24.9,28.002199999999995,425
2011-08-03,18,snowy,0.84,0.0,24.9,28.002199999999995,492
2011-08-03,19,snowy,0.84,0.0,24.9,28.002199999999995,321
2011-08-03,20,snowy,0.84,7.0015,24.9,28.002199999999995,87
2011-08-03,21,cloudy,0.89,8.9981,23.96,26.002399999999994,88
2011-08-03,22,snowy,0.89,7.0015,23.96,26.002399999999994,77
2011-08-03,23,cloudy,0.89,6.0032,23.96,26.002399999999994,56
2011-08-04,0,cloudy,0.89,6.0032,23.96,26.002399999999994,17
2011-08-04,1,cloudy,0.94,6.0032,23.020000000000003,22.9994,17
2011-08-04,2,cloudy,0.94,6.0032,23.020000000000003,22.9994,7
2011-08-04,3,snowy,0.94,6.0032,23.020000000000003,22.9994,3
2011-08-04,4,cloudy,0.89,0.0,23.96,26.002399999999994,7
2011-08-04,5,cloudy,0.89,0.0,23.96,26.002399999999994,20
2011-08-04,6,cloudy,0.89,19.999499999999998,23.96,26.002399999999994,97
2011-08-04,7,cloudy,0.89,19.999499999999998,23.96,26.002399999999994,282
2011-08-04,8,cloudy,0.82,23.9994,24.9,26.998999999999995,398
2011-08-04,9,clear,0.74,22.0028,25.839999999999996,30.002000000000002,187
2011-08-04,10,clear,0.71,19.999499999999998,25.839999999999996,28.002199999999995,113
2011-08-04,11,cloudy,0.66,15.001299999999999,26.78,30.002000000000002,149
2011-08-04,12,cloudy,0.62,15.001299999999999,27.72,30.998599999999996,205
2011-08-04,13,clear,0.58,0.0,27.72,30.998599999999996,205
2011-08-04,14,clear,0.55,11.0014,29.6,34.0016,167
2011-08-04,15,clear,0.55,16.997899999999998,29.6,34.0016,165
2011-08-04,16,clear,0.62,22.0028,27.72,30.998599999999996,290
2011-08-04,17,clear,0.62,22.0028,27.72,30.998599999999996,555
2011-08-04,18,clear,0.74,19.999499999999998,24.9,28.002199999999995,523
2011-08-04,19,clear,0.74,19.0012,24.9,28.002199999999995,366
2011-08-04,20,cloudy,0.74,12.998,24.9,28.002199999999995,286
2011-08-04,21,cloudy,0.74,12.998,24.9,28.002199999999995,211
2011-08-04,22,clear,0.74,12.998,23.96,26.002399999999994,174
2011-08-04,23,clear,0.74,7.0015,23.020000000000003,24.999200000000002,132
2011-08-05,0,clear,0.74,7.0015,23.020000000000003,24.999200000000002,54
2011-08-05,1,clear,0.78,6.0032,22.080000000000002,22.9994,19
2011-08-05,2,clear,0.69,0.0,23.020000000000003,24.999200000000002,19
2011-08-05,3,clear,0.78,6.0032,22.080000000000002,22.9994,6
2011-08-05,4,clear,0.78,8.9981,22.080000000000002,22.9994,7
2011-08-05,5,clear,0.78,6.0032,22.080000000000002,22.9994,16
2011-08-05,6,clear,0.78,8.9981,22.080000000000002,22.9994,101
2011-08-05,7,clear,0.78,8.9981,23.020000000000003,24.0026,270
2011-08-05,8,clear,0.65,15.001299999999999,24.9,26.998999999999995,454
2011-08-05,9,clear,0.58,7.0015,25.839999999999996,28.002199999999995,226
2011-08-05,10,clear,0.55,8.9981,26.78,28.998799999999996,163
2011-08-05,11,cloudy,0.52,16.997899999999998,27.72,30.002000000000002,147
2011-08-05,12,clear,0.52,16.997899999999998,27.72,30.002000000000002,216
2011-08-05,13,clear,0.52,16.997899999999998,28.660000000000004,30.998599999999996,204
2011-08-05,14,cloudy,0.52,16.997899999999998,28.660000000000004,30.998599999999996,245
2011-08-05,15,clear,0.55,16.997899999999998,27.72,30.002000000000002,210
2011-08-05,16,clear,0.49,16.997899999999998,29.6,32.9984,330
2011-08-05,17,clear,0.49,19.999499999999998,28.660000000000004,30.998599999999996,550
2011-08-05,18,clear,0.52,16.997899999999998,27.72,30.002000000000002,466
2011-08-05,19,clear,0.55,16.997899999999998,26.78,28.998799999999996,372
2011-08-05,20,clear,0.58,15.001299999999999,25.839999999999996,28.002199999999995,291
2011-08-05,21,clear,0.65,12.998,24.9,26.998999999999995,173
2011-08-05,22,clear,0.65,15.001299999999999,24.9,26.998999999999995,188
2011-08-05,23,clear,0.69,15.001299999999999,23.96,26.002399999999994,139
2011-08-06,0,clear,0.78,12.998,23.020000000000003,24.0026,133
2011-08-06,1,clear,0.78,11.0014,23.020000000000003,24.0026,67
2011-08-06,2,clear,0.78,15.001299999999999,23.020000000000003,24.0026,53
2011-08-06,3,cloudy,0.78,11.0014,23.020000000000003,24.0026,42
2011-08-06,4,cloudy,0.83,11.0014,23.020000000000003,24.0026,10
2011-08-06,5,clear,0.89,6.0032,22.080000000000002,22.0028,6
2011-08-06,6,clear,0.89,7.0015,22.080000000000002,22.0028,27
2011-08-06,7,clear,0.83,11.0014,23.96,26.002399999999994,63
2011-08-06,8,clear,0.83,11.0014,23.96,26.002399999999994,121
2011-08-06,9,clear,0.7,15.001299999999999,26.78,30.002000000000002,215
2011-08-06,10,cloudy,0.7,19.0012,26.78,30.002000000000002,290
2011-08-06,11,clear,0.62,15.001299999999999,28.660000000000004,32.9984,349
2011-08-06,12,clear,0.55,15.001299999999999,29.6,34.0016,382
2011-08-06,13,cloudy,0.59,22.0028,29.6,34.998200000000004,441
2011-08-06,14,clear,0.52,16.997899999999998,30.54,34.998200000000004,380
2011-08-06,15,cloudy,0.53,16.997899999999998,31.479999999999997,36.998,362
2011-08-06,16,snowy,0.79,11.0014,26.78,30.998599999999996,343
2011-08-06,17,snowy,0.79,11.0014,26.78,30.998599999999996,149
2011-08-06,18,cloudy,0.79,30.002599999999997,25.839999999999996,30.002000000000002,211
2011-08-06,19,snowy,0.84,16.997899999999998,25.839999999999996,30.998599999999996,171
2011-08-06,20,snowy,0.79,19.0012,25.839999999999996,30.002000000000002,137
2011-08-06,21,cloudy,0.84,22.0028,24.9,28.002199999999995,114
2011-08-06,22,cloudy,0.84,22.0028,24.9,28.002199999999995,120
2011-08-06,23,snowy,0.84,19.0012,24.9,28.002199999999995,108
2011-08-07,0,cloudy,0.84,19.0012,24.9,28.002199999999995,80
2011-08-07,1,cloudy,0.84,16.997899999999998,24.9,28.002199999999995,73
2011-08-07,2,cloudy,0.84,15.001299999999999,24.9,28.002199999999995,66
2011-08-07,3,cloudy,0.84,8.9981,24.9,28.002199999999995,32
2011-08-07,4,clear,0.84,8.9981,24.9,28.002199999999995,6
2011-08-07,5,clear,0.89,12.998,24.9,28.002199999999995,5
2011-08-07,6,clear,0.89,11.0014,24.9,28.002199999999995,13
2011-08-07,7,clear,0.84,12.998,24.9,28.002199999999995,39
2011-08-07,8,clear,0.79,12.998,25.839999999999996,30.002000000000002,89
2011-08-07,9,clear,0.75,7.0015,27.72,32.9984,184
2011-08-07,10,clear,0.66,8.9981,29.6,36.998,266
2011-08-07,11,clear,0.63,0.0,30.54,38.997800000000005,269
2011-08-07,12,clear,0.42,19.999499999999998,34.300000000000004,40.001000000000005,370
2011-08-07,13,clear,0.42,19.999499999999998,34.300000000000004,40.001000000000005,324
2011-08-07,14,clear,0.47,12.998,32.42,36.998,322
2011-08-07,15,snowy,0.74,19.999499999999998,25.839999999999996,30.002000000000002,326
2011-08-07,16,snowy,0.74,19.999499999999998,25.839999999999996,30.002000000000002,193
2011-08-07,17,snowy,0.74,43.000600000000006,26.78,30.998599999999996,194
2011-08-07,18,clear,0.74,6.0032,25.839999999999996,30.002000000000002,229
2011-08-07,19,clear,0.79,11.0014,25.839999999999996,30.002000000000002,228
2011-08-07,20,clear,0.84,8.9981,25.839999999999996,30.998599999999996,183
2011-08-07,21,clear,0.84,7.0015,25.839999999999996,30.998599999999996,136
2011-08-07,22,clear,0.89,12.998,24.9,28.002199999999995,103
2011-08-07,23,clear,0.79,7.0015,24.9,28.002199999999995,55
2011-08-08,0,clear,0.79,7.0015,24.9,28.002199999999995,30
2011-08-08,1,clear,0.83,8.9981,23.96,26.002399999999994,12
2011-08-08,2,clear,0.89,0.0,23.020000000000003,22.9994,7
2011-08-08,3,clear,0.89,0.0,23.020000000000003,22.9994,1
2011-08-08,4,clear,0.89,7.0015,23.020000000000003,22.9994,10
2011-08-08,5,clear,0.79,6.0032,24.9,28.002199999999995,15
2011-08-08,6,clear,0.65,19.0012,24.9,26.998999999999995,95
2011-08-08,7,clear,0.62,19.999499999999998,25.839999999999996,28.998799999999996,267
2011-08-08,8,clear,0.58,22.0028,26.78,28.998799999999996,349
2011-08-08,9,clear,0.55,26.0027,27.72,30.002000000000002,183
2011-08-08,10,clear,0.52,26.0027,29.6,32.9984,124
2011-08-08,11,clear,0.48,23.9994,30.54,32.9984,179
2011-08-08,12,clear,0.46,16.997899999999998,30.54,34.0016,182
2011-08-08,13,clear,0.44,19.999499999999998,31.479999999999997,34.0016,151
2011-08-08,14,clear,0.43,19.999499999999998,30.54,32.9984,150
2011-08-08,15,clear,0.41,19.999499999999998,31.479999999999997,34.0016,126
2011-08-08,16,clear,0.39,19.0012,32.42,34.998200000000004,282
2011-08-08,17,clear,0.39,11.0014,32.42,34.998200000000004,527
2011-08-08,18,clear,0.41,8.9981,31.479999999999997,34.0016,529
2011-08-08,19,clear,0.43,7.0015,30.54,32.9984,416
2011-08-08,20,clear,0.55,0.0,29.6,34.0016,286
2011-08-08,21,clear,0.58,6.0032,27.72,30.998599999999996,186
2011-08-08,22,clear,0.58,7.0015,27.72,30.998599999999996,147
2011-08-08,23,clear,0.66,7.0015,26.78,30.002000000000002,72
2011-08-09,0,clear,0.79,8.9981,25.839999999999996,30.002000000000002,35
2011-08-09,1,clear,0.66,0.0,25.839999999999996,28.998799999999996,14
2011-08-09,2,clear,0.7,0.0,25.839999999999996,28.998799999999996,12
2011-08-09,3,clear,0.62,0.0,25.839999999999996,28.998799999999996,3
2011-08-09,4,clear,0.74,0.0,24.9,28.002199999999995,7
2011-08-09,5,clear,0.65,6.0032,24.9,26.998999999999995,30
2011-08-09,6,clear,0.64,0.0,25.839999999999996,28.002199999999995,101
2011-08-09,7,clear,0.74,7.0015,25.839999999999996,30.002000000000002,343
2011-08-09,8,clear,0.66,0.0,26.78,30.002000000000002,392
2011-08-09,9,cloudy,0.62,8.9981,28.660000000000004,32.9984,175
2011-08-09,10,cloudy,0.59,15.001299999999999,29.6,34.998200000000004,144
2011-08-09,11,clear,0.59,15.001299999999999,29.6,34.998200000000004,149
2011-08-09,12,clear,0.56,12.998,30.54,36.001400000000004,185
2011-08-09,13,clear,0.49,11.0014,31.479999999999997,36.001400000000004,175
2011-08-09,14,clear,0.44,19.0012,32.42,36.001400000000004,148
2011-08-09,15,clear,0.39,19.0012,32.42,34.998200000000004,164
2011-08-09,16,clear,0.39,19.999499999999998,32.42,34.998200000000004,285
2011-08-09,17,clear,0.55,11.0014,29.6,34.0016,532
2011-08-09,18,clear,0.55,12.998,29.6,34.0016,585
2011-08-09,19,clear,0.49,7.0015,29.6,32.9984,371
2011-08-09,20,clear,0.43,12.998,29.6,32.001799999999996,292
2011-08-09,21,clear,0.46,16.997899999999998,28.660000000000004,30.002000000000002,230
2011-08-09,22,clear,0.46,19.999499999999998,28.660000000000004,30.002000000000002,155
2011-08-09,23,clear,0.48,19.0012,27.72,28.998799999999996,75
2011-08-10,0,clear,0.51,15.001299999999999,26.78,28.002199999999995,37
2011-08-10,1,clear,0.54,12.998,25.839999999999996,28.002199999999995,17
2011-08-10,2,clear,0.54,11.0014,25.839999999999996,28.002199999999995,11
2011-08-10,3,clear,0.58,11.0014,24.9,26.998999999999995,4
2011-08-10,4,clear,0.54,8.9981,24.9,26.998999999999995,5
2011-08-10,5,clear,0.61,6.0032,23.96,26.002399999999994,32
2011-08-10,6,clear,0.61,0.0,23.96,26.002399999999994,119
2011-08-10,7,clear,0.58,6.0032,24.9,26.998999999999995,305
2011-08-10,8,clear,0.51,12.998,26.78,28.002199999999995,399
2011-08-10,9,clear,0.48,15.001299999999999,27.72,28.998799999999996,180
2011-08-10,10,clear,0.43,15.001299999999999,29.6,32.001799999999996,113
2011-08-10,11,clear,0.41,26.0027,29.6,30.998599999999996,149
2011-08-10,12,clear,0.38,19.999499999999998,30.54,32.001799999999996,240
2011-08-10,13,clear,0.38,19.0012,30.54,32.001799999999996,191
2011-08-10,14,clear,0.34,22.0028,31.479999999999997,32.001799999999996,178
2011-08-10,15,clear,0.3,22.0028,32.42,32.9984,194
2011-08-10,16,clear,0.26,19.999499999999998,32.42,32.9984,282
2011-08-10,17,clear,0.26,19.999499999999998,31.479999999999997,30.998599999999996,584
2011-08-10,18,clear,0.28,19.999499999999998,30.54,30.998599999999996,559
2011-08-10,19,clear,0.26,16.997899999999998,29.6,30.002000000000002,413
2011-08-10,20,clear,0.31,8.9981,27.72,28.002199999999995,312
2011-08-10,21,clear,0.33,7.0015,27.72,28.002199999999995,209
2011-08-10,22,clear,0.37,0.0,26.78,26.998999999999995,139
2011-08-10,23,clear,0.37,6.0032,26.78,26.998999999999995,108
2011-08-11,0,clear,0.45,7.0015,24.9,26.002399999999994,46
2011-08-11,1,clear,0.45,8.9981,24.9,26.002399999999994,26
2011-08-11,2,clear,0.54,8.9981,23.020000000000003,24.999200000000002,11
2011-08-11,3,clear,0.57,8.9981,22.080000000000002,24.999200000000002,9
2011-08-11,4,clear,0.57,11.0014,22.080000000000002,24.999200000000002,5
2011-08-11,5,clear,0.61,12.998,22.080000000000002,24.999200000000002,25
2011-08-11,6,clear,0.65,11.0014,21.14,24.0026,106
2011-08-11,7,clear,0.54,8.9981,23.020000000000003,24.999200000000002,307
2011-08-11,8,clear,0.45,11.0014,24.9,26.002399999999994,390
2011-08-11,9,clear,0.39,15.001299999999999,25.839999999999996,26.998999999999995,197
2011-08-11,10,clear,0.37,16.997899999999998,26.78,26.998999999999995,132
2011-08-11,11,clear,0.35,16.997899999999998,27.72,28.002199999999995,187
2011-08-11,12,clear,0.31,16.997899999999998,28.660000000000004,28.998799999999996,214
2011-08-11,13,clear,0.31,15.001299999999999,27.72,28.002199999999995,217
2011-08-11,14,clear,0.29,0.0,29.6,30.002000000000002,142
2011-08-11,15,clear,0.29,19.999499999999998,29.6,30.002000000000002,178
2011-08-11,16,clear,0.27,12.998,29.6,30.002000000000002,298
2011-08-11,17,clear,0.29,16.997899999999998,29.6,30.002000000000002,582
2011-08-11,18,clear,0.29,6.0032,28.660000000000004,28.998799999999996,571
2011-08-11,19,clear,0.35,12.998,26.78,26.998999999999995,371
2011-08-11,20,clear,0.37,8.9981,25.839999999999996,26.998999999999995,288
2011-08-11,21,clear,0.48,6.0032,24.9,26.998999999999995,206
2011-08-11,22,clear,0.48,0.0,24.9,26.998999999999995,157
2011-08-11,23,clear,0.5,11.0014,23.020000000000003,24.999200000000002,127
2011-08-12,0,clear,0.53,11.0014,22.080000000000002,24.999200000000002,65
2011-08-12,1,clear,0.53,8.9981,22.080000000000002,24.999200000000002,23
2011-08-12,2,clear,0.57,12.998,21.14,24.999200000000002,15
2011-08-12,3,clear,0.53,11.0014,21.14,24.999200000000002,9
2011-08-12,4,clear,0.53,8.9981,21.14,24.999200000000002,5
2011-08-12,5,clear,0.56,8.9981,20.2,24.999200000000002,26
2011-08-12,6,clear,0.5,8.9981,21.14,24.999200000000002,76
2011-08-12,7,clear,0.44,11.0014,22.080000000000002,24.999200000000002,264
2011-08-12,8,clear,0.39,15.001299999999999,23.96,26.002399999999994,426
2011-08-12,9,clear,0.34,8.9981,25.839999999999996,26.998999999999995,205
2011-08-12,10,clear,0.33,7.0015,26.78,26.998999999999995,130
2011-08-12,11,clear,0.29,0.0,27.72,28.002199999999995,156
2011-08-12,12,clear,0.27,0.0,29.6,30.002000000000002,222
2011-08-12,13,clear,0.29,6.0032,28.660000000000004,28.998799999999996,253
2011-08-12,14,clear,0.29,12.998,29.6,30.002000000000002,186
2011-08-12,15,clear,0.29,11.0014,29.6,30.002000000000002,249
2011-08-12,16,clear,0.28,0.0,30.54,30.998599999999996,334
2011-08-12,17,clear,0.26,0.0,30.54,30.998599999999996,516
2011-08-12,18,clear,0.4,19.999499999999998,27.72,28.998799999999996,465
2011-08-12,19,clear,0.42,15.001299999999999,26.78,28.002199999999995,385
2011-08-12,20,clear,0.42,15.001299999999999,25.839999999999996,26.998999999999995,287
2011-08-12,21,clear,0.48,8.9981,24.9,26.998999999999995,226
2011-08-12,22,clear,0.51,0.0,23.96,26.002399999999994,231
2011-08-12,23,clear,0.51,0.0,23.96,26.002399999999994,151
2011-08-13,0,clear,0.51,7.0015,23.96,26.002399999999994,84
2011-08-13,1,cloudy,0.57,6.0032,23.96,26.002399999999994,77
2011-08-13,2,clear,0.57,0.0,23.96,26.002399999999994,74
2011-08-13,3,clear,0.65,8.9981,23.020000000000003,24.999200000000002,27
2011-08-13,4,cloudy,0.73,8.9981,22.080000000000002,24.0026,10
2011-08-13,5,clear,0.73,7.0015,22.080000000000002,24.0026,18
2011-08-13,6,clear,0.73,6.0032,22.080000000000002,24.0026,22
2011-08-13,7,cloudy,0.74,12.998,23.020000000000003,24.999200000000002,44
2011-08-13,8,cloudy,0.65,11.0014,24.9,26.998999999999995,118
2011-08-13,9,cloudy,0.74,11.0014,24.9,28.002199999999995,208
2011-08-13,10,cloudy,0.74,15.001299999999999,25.839999999999996,30.002000000000002,260
2011-08-13,11,cloudy,0.7,12.998,26.78,30.002000000000002,314
